Genome	contig	Start	Stop	protID
GCA_000012705	CP000114.1	589098	590310	2687
GCA_000012705	CP000114.1	590322	591543	2688
GCA_000012705	CP000114.1	591542	592355	2689
GCA_000012705	CP000114.1	592425	593742	2690
GCA_000012705	CP000114.1	593817	594204	2691
GCA_000012705	CP000114.1	594547	597232	2692
GCA_000012705	CP000114.1	597276	597654	2693
GCA_000012705	CP000114.1	597831	598137	2694
GCA_000012705	CP000114.1	598288	600220	2695
GCA_000012705	CP000114.1	600309	601434	2696
GCA_000012705	CP000114.1	601587	602601	2697
GCA_000012705	CP000114.1	602619	603312	2698
GCA_000012705	CP000114.1	603295	604225	2699
GCA_000012705	CP000114.1	604246	605695	2700
GCA_000012705	CP000114.1	605839	606550	2701
GCA_000012705	CP000114.1	606546	607182	2702
GCA_000012705	CP000114.1	607412	608177	2703
GCA_000012705	CP000114.1	608289	610797	2704
GCA_000012705	CP000114.1	610882	612076	2705
GCA_000012705	CP000114.1	612096	613443	2706
GCA_000012705	CP000114.1	613482	614040	2707
GCA_000012705	CP000114.1	614036	615020	2708
GCA_000012705	CP000114.1	615265	615679	2709
GCA_000012705	CP000114.1	615832	616723	2710
GCA_000012705	CP000114.1	616719	617694	2711
GCA_000012705	CP000114.1	617690	618602	2712
GCA_000012705	CP000114.1	618616	620014	2713
GCA_000012705	CP000114.1	620155	621676	2714
GCA_000012705	CP000114.1	621788	622049	2715
GCA_000012705	CP000114.1	622157	623093	2716
GCA_000012705	CP000114.1	623358	624381	2717
GCA_000012705	CP000114.1	624439	624883	2718
GCA_000012705	CP000114.1	624959	625235	2719
GCA_000012705	CP000114.1	625227	626424	2720
GCA_000012705	CP000114.1	627003	627351	2721
GCA_000012705	CP000114.1	627495	627972	2722
GCA_000012705	CP000114.1	628113	628380	2723
GCA_000012705	CP000114.1	628556	628784	2724
GCA_000012705	CP000114.1	628945	629146	2725
GCA_000012705	CP000114.1	629170	629428	2726
GCA_000012705	CP000114.1	630838	632116	2727
GCA_000012705	CP000114.1	632125	632782	2728
GCA_000012705	CP000114.1	632781	634158	2729
GCA_000012705	CP000114.1	634254	634908	2730
GCA_000012705	CP000114.1	634904	636206	2731
GCA_000012705	CP000114.1	636257	636869	2732
GCA_000012705	CP000114.1	637082	637262	2733
GCA_000012705	CP000114.1	637916	639122	2734
GCA_000012705	CP000114.1	639240	639801	2735
GCA_000012705	CP000114.1	639801	641754	2736
GCA_000012705	CP000114.1	641847	643572	2737
GCA_000012705	CP000114.1	643665	644307	2738
GCA_000012705	CP000114.1	644327	644813	2739
GCA_000012705	CP000114.1	644825	645281	2740
GCA_000012705	CP000114.1	645478	646786	2741
GCA_000012705	CP000114.1	646893	647958	2742
GCA_000012705	CP000114.1	648186	649470	2743
GCA_000012705	CP000114.1	649462	649975	2744
GCA_000012705	CP000114.1	650031	651405	2745
GCA_000012705	CP000114.1	651505	652861	2746
GCA_000012705	CP000114.1	653382	653901	2747
GCA_000012705	CP000114.1	654202	654733	2748
GCA_000012705	CP000114.1	654903	660228	2749
GCA_000012705	CP000114.1	661087	662956	2750
GCA_000012705	CP000114.1	663364	663934	2751
GCA_000012705	CP000114.1	663972	665928	2752
GCA_000012705	CP000114.1	665977	666142	2753
GCA_000012705	CP000114.1	666158	666722	2754
GCA_000012705	CP000114.1	666726	667848	2755
GCA_000012705	CP000114.1	667840	668164	2756
GCA_000012705	CP000114.1	668138	668273	2757
GCA_000012705	CP000114.1	668560	670846	2758
GCA_000012705	CP000114.1	671129	671411	2759
GCA_000012705	CP000114.1	671391	672768	2760
GCA_000012705	CP000114.1	672760	673258	2761
GCA_000012705	CP000114.1	673650	674688	2762
GCA_000012705	CP000114.1	675342	675798	2763
GCA_000012705	CP000114.1	675769	677026	2764
GCA_000012705	CP000114.1	677022	678276	2765
GCA_000012705	CP000114.1	678353	678608	2766
GCA_000012705	CP000114.1	678618	679068	2767
GCA_000012705	CP000114.1	679308	679578	2768
GCA_000012705	CP000114.1	679574	681167	2769
GCA_000012705	CP000114.1	681222	681525	2770
GCA_000012705	CP000114.1	681524	681830	2771
GCA_000012705	CP000114.1	681846	682119	2772
GCA_000012705	CP000114.1	682199	683489	2773
GCA_000012705	CP000114.1	683481	684180	2774
GCA_000012705	CP000114.1	684193	685402	2775
GCA_000012705	CP000114.1	685398	685656	2776
GCA_000012705	CP000114.1	685655	685994	2777
GCA_000012705	CP000114.1	685986	686355	2778
GCA_000012705	CP000114.1	686363	686690	2779
GCA_000012705	CP000114.1	686692	687262	2780
GCA_000012705	CP000114.1	687273	687693	2781
GCA_000012705	CP000114.1	687987	691107	2782
GCA_000012705	CP000114.1	691103	691829	2783
GCA_000012705	CP000114.1	691828	694744	2784
GCA_000012705	CP000114.1	694756	696613	2785
GCA_000012705	CP000114.1	696630	697029	2786
GCA_000012705	CP000114.1	697030	698041	2787
GCA_000012705	CP000114.1	697995	698436	2788
GCA_000012705	CP000114.1	699216	700458	2789
GCA_000012705	CP000114.1	700420	701707	2790
GCA_000012705	CP000114.1	701776	702550	2791
GCA_000012705	CP000114.1	702563	704069	2792
GCA_000012705	CP000114.1	704318	704531	2793
GCA_000012705	CP000114.1	704648	705386	2794
GCA_000012705	CP000114.1	705706	706225	2795
GCA_000012705	CP000114.1	706353	706542	2796
GCA_000012705	CP000114.1	706570	706879	2797
GCA_000012705	CP000114.1	707061	707394	2798
GCA_000012705	CP000114.1	707514	708126	2799
GCA_000012705	CP000114.1	708383	708659	2800
GCA_000012705	CP000114.1	709316	709664	2801
GCA_000012705	CP000114.1	709857	711066	2802
GCA_000012705	CP000114.1	711447	713112	2803
GCA_000012705	CP000114.1	713200	714124	2804
GCA_000012705	CP000114.1	714125	715043	2805
GCA_000012705	CP000114.1	714999	715851	2806
GCA_000012705	CP000114.1	715893	718605	2807
GCA_000012705	CP000114.1	718912	719449	2808
GCA_000012705	CP000114.1	719664	720303	2809
GCA_000012705	CP000114.1	720516	720675	2810
GCA_000012705	CP000114.1	721400	721577	2811
GCA_000012705	CP000114.1	722921	723191	2812
GCA_000012705	CP000114.1	723251	724403	2813
GCA_000012705	CP000114.1	724602	725595	2814
GCA_000012705	CP000114.1	725597	726416	2815
GCA_000012705	CP000114.1	726417	727203	2816
GCA_000012705	CP000114.1	727827	728133	2817
GCA_000012705	CP000114.1	728132	728981	2818
GCA_000012705	CP000114.1	728977	729700	2819
GCA_000012705	CP000114.1	729692	729998	2820
GCA_000012705	CP000114.1	729981	730458	2821
GCA_000012705	CP000114.1	730447	731377	2822
GCA_000012705	CP000114.1	731369	732248	2823
GCA_000012705	CP000114.1	732244	734248	2824
GCA_000012705	CP000114.1	734244	735198	2825
GCA_000012705	CP000114.1	735194	737390	2826
GCA_000012705	CP000114.1	737394	738606	2827
GCA_000012705	CP000114.1	738574	739150	2828
GCA_000012705	CP000114.1	739492	739834	2829
GCA_000012705	CP000114.1	739867	740383	2830
GCA_000012705	CP000114.1	740434	743092	2831
GCA_000012705	CP000114.1	743137	746419	2832
GCA_000012705	CP000114.1	746602	747688	2833
GCA_000012705	CP000114.1	747708	748527	2834
GCA_000012705	CP000114.1	748665	749697	2835
GCA_000012705	CP000114.1	749731	750751	2836
GCA_000012705	CP000114.1	750785	751847	2837
GCA_000012705	CP000114.1	751970	753200	2838
GCA_000012705	CP000114.1	753209	754004	2839
GCA_000012705	CP000114.1	754241	754436	2840
GCA_000012705	CP000114.1	754647	755319	2841
GCA_000012705	CP000114.1	755375	756821	2842
GCA_000012705	CP000114.1	757081	757867	2843
GCA_000012705	CP000114.1	757944	758583	2844
GCA_000012705	CP000114.1	758799	759456	2845
GCA_000012705	CP000114.1	759452	760226	2846
GCA_000012705	CP000114.1	760389	761208	2847
GCA_000012705	CP000114.1	761244	762129	2848
GCA_000012705	CP000114.1	762321	763380	2849
GCA_000012705	CP000114.1	763393	764386	2850
GCA_000012705	CP000114.1	764591	766142	2851
GCA_000012705	CP000114.1	766208	767234	2852
GCA_000012705	CP000114.1	767250	769050	2853
GCA_000012705	CP000114.1	769078	769750	2854
GCA_000012705	CP000114.1	769866	770484	2855
GCA_000012705	CP000114.1	770500	771901	2856
GCA_000012705	CP000114.1	771918	772965	2857
GCA_000012705	CP000114.1	773088	773928	2858
GCA_000012705	CP000114.1	774080	774893	2859
GCA_000012705	CP000114.1	774908	776699	2860
GCA_000012705	CP000114.1	776756	777842	2861
GCA_000012705	CP000114.1	778051	779056	2862
GCA_000012705	CP000114.1	779187	780654	2863
GCA_000012705	CP000114.1	780698	781697	2864
GCA_000012705	CP000114.1	781698	783033	2865
GCA_000012705	CP000114.1	783489	785433	2866
GCA_000012705	CP000114.1	785654	786359	2867
GCA_000012705	CP000114.1	786456	787476	2868
GCA_000012705	CP000114.1	787643	788210	2869
GCA_000012705	CP000114.1	788258	788909	2870
GCA_000012705	CP000114.1	788920	789616	2871
GCA_000012705	CP000114.1	789628	790429	2872
GCA_000012705	CP000114.1	790440	791196	2873
GCA_000012705	CP000114.1	791535	792246	2874
GCA_000012705	CP000114.1	792238	793588	2875
GCA_000012705	CP000114.1	793591	794401	2876
GCA_000012705	CP000114.1	794403	794772	2877
GCA_000012705	CP000114.1	794947	795634	2878
GCA_000012705	CP000114.1	795641	799181	2879
GCA_000012705	CP000114.1	799271	800069	2880
GCA_000012705	CP000114.1	800068	800893	2881
GCA_000012705	CP000114.1	800892	802503	2882
GCA_000012705	CP000114.1	802539	803352	2883
GCA_000012705	CP000114.1	803351	804254	2884
GCA_000012705	CP000114.1	804259	804388	2885
GCA_000012705	CP000114.1	804520	805564	2886
GCA_000012705	CP000114.1	805668	807831	2887
GCA_000012705	CP000114.1	807793	808252	2888
GCA_000012705	CP000114.1	808332	808596	2889
GCA_000012705	CP000114.1	808823	809759	2890
GCA_000012705	CP000114.1	809751	810525	2891
GCA_000012705	CP000114.1	810539	810938	2892
GCA_000012705	CP000114.1	810934	811366	2893
GCA_000012705	CP000114.1	811406	811682	2894
GCA_000012705	CP000114.1	812021	812948	2895
GCA_000012705	CP000114.1	813077	814364	2896
GCA_000012705	CP000114.1	814490	814703	2897
GCA_000012705	CP000114.1	814826	815447	2898
GCA_000012705	CP000114.1	815501	816842	2899
GCA_000012705	CP000114.1	817570	818680	2900
GCA_000012705	CP000114.1	818660	819311	2901
GCA_000012705	CP000114.1	819328	820522	2902
GCA_000012705	CP000114.1	820536	821007	2903
GCA_000012705	CP000114.1	821081	822572	2904
GCA_000012705	CP000114.1	822746	823649	2905
GCA_000012705	CP000114.1	823684	824326	2906
GCA_000012705	CP000114.1	824347	824821	2907
GCA_000012705	CP000114.1	825115	825733	2908
GCA_000012705	CP000114.1	825765	826614	2909
GCA_000012705	CP000114.1	826770	827295	2910
GCA_000012705	CP000114.1	827278	827668	2911
GCA_000012705	CP000114.1	827726	829526	2912
GCA_000012705	CP000114.1	829734	832530	2913
GCA_000012705	CP000114.1	832635	833904	2914
GCA_000012705	CP000114.1	834255	835452	2915
GCA_000012705	CP000114.1	835632	836391	2916
GCA_000012705	CP000114.1	836567	837260	2917
GCA_000012705	CP000114.1	837391	839434	2918
GCA_000012705	CP000114.1	839448	840045	2919
GCA_000012705	CP000114.1	840185	841232	2920
GCA_000012705	CP000114.1	841378	842746	2921
GCA_000012705	CP000114.1	842932	844153	2922
GCA_000012705	CP000114.1	844323	844968	2923
GCA_000012705	CP000114.1	845146	846685	2924
GCA_000012705	CP000114.1	846861	848406	2925
GCA_000012705	CP000114.1	848491	848872	2926
GCA_000012705	CP000114.1	848992	849727	2927
GCA_000012705	CP000114.1	849719	850382	2928
GCA_000012705	CP000114.1	850397	851228	2929
GCA_000012705	CP000114.1	851462	853049	2930
GCA_000012705	CP000114.1	853233	853500	2931
GCA_000012705	CP000114.1	853492	854257	2932
GCA_000012705	CP000114.1	854391	855132	2933
GCA_000012705	CP000114.1	855231	855885	2934
GCA_000012705	CP000114.1	855868	858106	2935
GCA_000012705	CP000114.1	858231	859041	2936
GCA_000012705	CP000114.1	859051	859996	2937
GCA_000012705	CP000114.1	860054	861047	2938
GCA_000012705	CP000114.1	861222	861951	2939
GCA_000012705	CP000114.1	862004	863042	2940
GCA_000012705	CP000114.1	863121	863730	2941
GCA_000012705	CP000114.1	864067	864919	2942
GCA_000012705	CP000114.1	864911	866780	2943
GCA_000012705	CP000114.1	866796	868224	2944
GCA_000012705	CP000114.1	868292	869387	2945
GCA_000012705	CP000114.1	869553	870696	2946
GCA_000012705	CP000114.1	870720	871977	2947
GCA_000012705	CP000114.1	872077	873142	2948
GCA_000012705	CP000114.1	873196	873634	2949
GCA_000012705	CP000114.1	873720	874749	2950
GCA_000012705	CP000114.1	874901	875582	2951
GCA_000012705	CP000114.1	875732	876434	2952
GCA_000012705	CP000114.1	876505	877462	2953
GCA_000012705	CP000114.1	877557	878277	2954
GCA_000012705	CP000114.1	878349	879501	2955
GCA_000012705	CP000114.1	879552	880500	2956
GCA_000012705	CP000114.1	880515	882321	2957
GCA_000012705	CP000114.1	882515	883142	2958
GCA_000012705	CP000114.1	883215	883923	2959
GCA_000012705	CP000114.1	883983	884913	2960
GCA_000012705	CP000114.1	885154	885640	2961
GCA_000012705	CP000114.1	885655	888274	2962
GCA_000012705	CP000114.1	888355	889072	2963
GCA_000012705	CP000114.1	889159	889978	2964
GCA_000012705	CP000114.1	890398	890692	2965
GCA_000012705	CP000114.1	890733	890952	2966
GCA_000012705	CP000114.1	890954	891713	2967
GCA_000012705	CP000114.1	891797	892361	2968
GCA_000012705	CP000114.1	892695	894147	2969
GCA_000012705	CP000114.1	894162	895122	2970
GCA_000012705	CP000114.1	895324	897484	2971
GCA_000012705	CP000114.1	897561	897786	2972
GCA_000012705	CP000114.1	898168	898432	2973
GCA_000012705	CP000114.1	898436	900170	2974
GCA_000012705	CP000114.1	900319	901747	2975
GCA_000012705	CP000114.1	901886	903140	2976
GCA_000012705	CP000114.1	903172	904255	2977
GCA_000012705	CP000114.1	904399	905029	2978
GCA_000012705	CP000114.1	905115	905613	2979
GCA_000012705	CP000114.1	905612	907277	2980
GCA_000012705	CP000114.1	907540	908410	2981
GCA_000012705	CP000114.1	908660	909857	2982
GCA_000012705	CP000114.1	910377	912639	2983
GCA_000012705	CP000114.1	912705	913251	2984
GCA_000012705	CP000114.1	913646	914213	2985
GCA_000012705	CP000114.1	914209	914764	2986
GCA_000012705	CP000114.1	914767	916054	2987
GCA_000012705	CP000114.1	916227	916710	2988
GCA_000012705	CP000114.1	916793	917474	2989
GCA_000012705	CP000114.1	917475	918273	2990
GCA_000012705	CP000114.1	918274	919045	2991
GCA_000012705	CP000114.1	919058	919730	2992
GCA_000012705	CP000114.1	919856	921116	2993
GCA_000012705	CP000114.1	921217	921772	2994
GCA_000012705	CP000114.1	921764	923048	2995
GCA_000012705	CP000114.1	923070	923931	2996
GCA_000012705	CP000114.1	923932	924853	2997
GCA_000012705	CP000114.1	924869	925325	2998
GCA_000012705	CP000114.1	925506	926016	2999
GCA_000012705	CP000114.1	926167	928114	3000
GCA_000012705	CP000114.1	928125	929145	3001
GCA_000012705	CP000114.1	929148	931449	3002
GCA_000012705	CP000114.1	931654	933523	3003
GCA_000012705	CP000114.1	933564	934704	3004
GCA_000012705	CP000114.1	934693	935827	3005
GCA_000012705	CP000114.1	935823	937254	3006
GCA_000012705	CP000114.1	937585	937786	3007
GCA_000012705	CP000114.1	937818	938535	3008
GCA_000012705	CP000114.1	938552	939050	3009
GCA_000012705	CP000114.1	939049	939586	3010
GCA_000012705	CP000114.1	939601	941107	3011
GCA_000012705	CP000114.1	941122	942004	3012
GCA_000012705	CP000114.1	942077	943484	3013
GCA_000012705	CP000114.1	943496	943910	3014
GCA_000012705	CP000114.1	943974	944205	3015
GCA_000012705	CP000114.1	944267	945539	3016
GCA_000012705	CP000114.1	945540	945732	3017
GCA_000012705	CP000114.1	945806	946664	3018
GCA_000012705	CP000114.1	946955	947996	3019
GCA_000012705	CP000114.1	948078	948600	3020
GCA_000012705	CP000114.1	948653	951059	3021
GCA_000012705	CP000114.1	951127	952030	3022
GCA_000012705	CP000114.1	952207	955441	3023
GCA_000012705	CP000114.1	955427	959054	3024
GCA_000012705	CP000114.1	959066	959984	3025
GCA_000012705	CP000114.1	960016	961393	3026
GCA_000012705	CP000114.1	961520	963431	3027
GCA_000012705	CP000114.1	963580	964549	3028
GCA_000012705	CP000114.1	964623	965622	3029
GCA_000012705	CP000114.1	965748	967137	3030
GCA_000012705	CP000114.1	967196	968954	3031
GCA_000012705	CP000114.1	969051	970041	3032
GCA_000012705	CP000114.1	970148	970934	3033
GCA_000012705	CP000114.1	970933	972277	3034
GCA_000012705	CP000114.1	972416	973268	3035
GCA_000012705	CP000114.1	973270	974230	3036
GCA_000012705	CP000114.1	974283	975636	3037
GCA_000012705	CP000114.1	975758	976130	3038
GCA_000012705	CP000114.1	976154	976535	3039
GCA_000012705	CP000114.1	976626	977757	3040
GCA_000012705	CP000114.1	977760	978498	3041
GCA_000012705	CP000114.1	978498	979269	3042
GCA_000012705	CP000114.1	979258	979915	3043
GCA_000012705	CP000114.1	980302	984415	3044
GCA_000012705	CP000114.1	984416	985286	3045
GCA_000012705	CP000114.1	985282	985624	3046
GCA_000012705	CP000114.1	985610	986276	3047
GCA_000012705	CP000114.1	986387	986834	3048
GCA_000012705	CP000114.1	987959	988376	3049
GCA_000012705	CP000114.1	988511	990344	3050
GCA_000012705	CP000114.1	991063	993223	3051
GCA_000012705	CP000114.1	993322	993982	3052
GCA_000012705	CP000114.1	993990	994455	3053
GCA_000012705	CP000114.1	994454	994889	3054
GCA_000012705	CP000114.1	995040	997833	3055
GCA_000012705	CP000114.1	997832	998936	3056
GCA_000012705	CP000114.1	999056	999695	3057
GCA_000012705	CP000114.1	1000405	1001017	3058
GCA_000012705	CP000114.1	1001053	1001836	3059
GCA_000012705	CP000114.1	1001847	1002546	3060
GCA_000012705	CP000114.1	1002546	1002915	3061
GCA_000012705	CP000114.1	1003059	1006164	3062
GCA_000012705	CP000114.1	1006244	1007267	3063
GCA_000012705	CP000114.1	1007315	1008818	3064
GCA_000012705	CP000114.1	1008988	1009546	3065
GCA_000012705	CP000114.1	1009814	1011629	3066
GCA_000012705	CP000114.1	1011791	1012121	3067
GCA_000012705	CP000114.1	1012255	1012897	3068
GCA_000012705	CP000114.1	1012906	1013536	3069
GCA_000012705	CP000114.1	1013597	1014383	3070
GCA_000012705	CP000114.1	1014466	1014700	3071
GCA_000012705	CP000114.1	1014768	1015689	3072
GCA_000012705	CP000114.1	1015794	1016385	3073
GCA_000012705	CP000114.1	1016683	1017100	3074
GCA_000012705	CP000114.1	1017164	1018214	3075
GCA_000012705	CP000114.1	1018358	1019894	3076
GCA_000012705	CP000114.1	1019886	1020948	3077
GCA_000012705	CP000114.1	1020949	1021906	3078
GCA_000012705	CP000114.1	1022110	1023481	3079
GCA_000012705	CP000114.1	1023601	1024591	3080
GCA_000012705	CP000114.1	1024829	1027289	3081
GCA_000012705	CP000114.1	1027295	1028039	3082
GCA_000012705	CP000114.1	1028054	1028468	3083
GCA_000012705	CP000114.1	1028620	1029583	3084
GCA_000012705	CP000114.1	1029645	1030773	3085
GCA_000012705	CP000114.1	1031032	1031416	3086
GCA_000012705	CP000114.1	1031448	1031838	3087
GCA_000012705	CP000114.1	1031903	1033466	3088
GCA_000012705	CP000114.1	1033678	1034377	3089
GCA_000012705	CP000114.1	1034490	1035825	3090
GCA_000012705	CP000114.1	1035902	1036646	3091
GCA_000012705	CP000114.1	1036778	1037627	3092
GCA_000012705	CP000114.1	1037658	1038147	3093
GCA_000012705	CP000114.1	1038312	1039275	3094
GCA_000012705	CP000114.1	1039300	1040053	3095
GCA_000012705	CP000114.1	1040054	1042010	3096
GCA_000012705	CP000114.1	1042119	1042788	3097
GCA_000012705	CP000114.1	1042784	1043723	3098
GCA_000012705	CP000114.1	1043765	1044836	3099
GCA_000012705	CP000114.1	1045288	1046950	3100
GCA_000012705	CP000114.1	1046982	1047756	3101
GCA_000012705	CP000114.1	1047745	1048432	3102
GCA_000012705	CP000114.1	1048498	1050064	3103
GCA_000012705	CP000114.1	1050081	1050414	3104
GCA_000012705	CP000114.1	1050502	1051816	3105
GCA_000012705	CP000114.1	1051799	1052480	3106
GCA_000012705	CP000114.1	1052641	1055191	3107
GCA_000012705	CP000114.1	1055336	1055990	3108
GCA_000012705	CP000114.1	1056023	1056782	3109
GCA_000012705	CP000114.1	1056793	1057597	3110
GCA_000012705	CP000114.1	1057608	1058496	3111
GCA_000012705	CP000114.1	1058485	1059403	3112
GCA_000012705	CP000114.1	1059448	1060309	3113
GCA_000012705	CP000114.1	1060493	1061804	3114
GCA_000012705	CP000114.1	1061871	1062636	3115
GCA_000012705	CP000114.1	1062625	1062907	3116
GCA_000012705	CP000114.1	1062899	1063313	3117
GCA_000012705	CP000114.1	1063355	1064288	3118
GCA_000012705	CP000114.1	1064300	1065185	3119
GCA_000012705	CP000114.1	1065276	1065708	3120
GCA_000012705	CP000114.1	1065720	1066992	3121
GCA_000012705	CP000114.1	1067025	1067616	3122
GCA_000012705	CP000114.1	1067722	1068601	3123
GCA_000012705	CP000114.1	1068706	1071337	3124
GCA_000012705	CP000114.1	1071348	1072050	3125
GCA_000012705	CP000114.1	1072186	1074307	3126
GCA_000012705	CP000114.1	1074401	1075244	3127
GCA_000012705	CP000114.1	1075381	1076410	3128
